,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,1734.76,124,"PG, 1 hr 40 min
Action/Adventure, Family",1,10:51:51.776951,0.008,$13.99,2:30p,SONIC THE HEDGEHOG1
1,2560.17,183,"PG, 1 hr 40 min
Action/Adventure, Family",4,10:52:01.257587,0.0213903743315508,$13.99,5:45p,SONIC THE HEDGEHOG2
2,2518.2,180,"PG, 1 hr 40 min
Action/Adventure, Family",7,10:52:10.389574,0.0374331550802139,$13.99,8:30p,SONIC THE HEDGEHOG3
3,2602.14,186,"PG-13, 1 hr 46 min
Drama, Romance",1,10:52:19.838363,0.0053475935828877,$13.99,2:45p,THE PHOTOGRAPH (2020)1
4,1734.76,124,"PG-13, 1 hr 46 min
Drama, Romance",1,10:52:30.373587,0.008,$13.99,5:15p,THE PHOTOGRAPH (2020)2
5,1678.8,120,"PG-13, 1 hr 46 min
Drama, Romance",5,10:52:39.325557,0.04,$13.99,8:00p,THE PHOTOGRAPH (2020)3
6,1329.05,95,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",5,10:52:48.307225,0.05,$13.99,2:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
7,1357.03,97,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",3,10:52:56.865585,0.03,$13.99,5:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
8,1315.06,94,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",6,10:53:05.637557,0.06,$13.99,8:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
9,1329.05,95,"R, 1 hr 59 min
Action/Adventure, Drama, War",5,10:53:14.278878,0.05,$13.99,3:00p,1917 (2019)1
10,1580.8700000000001,113,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",2,10:53:23.146799,0.017391304347826087,$13.99,2:00p,PARASITE (2019)1
11,1538.9,110,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",5,10:53:32.249607,0.043478260869565216,$13.99,5:00p,PARASITE (2019)2
12,1524.91,109,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",6,10:53:41.105598,0.05217391304347826,$13.99,8:15p,PARASITE (2019)3
